STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       3987;2023111404:52;    1;  125.0;    0.0;    0.0;   0;   108.81;2023111406:00;eor
       3987;2023111405:52;    1;  126.0;    0.0;    0.0;   0;    99.85;2023111407:00;eor
       3987;2023111406:52;    1;  121.0;    1.0;    1.0;   0;    91.43;2023111408:00;eor
       3987;2023111407:52;    1;  119.0;   13.0;   13.0;   2;    83.92;2023111409:00;eor
       3987;2023111408:52;    1;  116.0;   27.0;   36.0;   7;    77.71;2023111410:00;eor
       3987;2023111409:52;    1;  121.0;   51.0;   68.0;  26;    73.24;2023111411:00;eor
       3987;2023111410:52;    1;  127.0;   37.0;   38.0;   4;    70.89;2023111412:00;eor
       3987;2023111411:52;    1;  127.0;   36.0;   37.0;   2;    70.90;2023111413:00;eor
       3987;2023111412:52;    1;  129.0;   19.0;   19.0;   1;    73.27;2023111414:00;eor
       3987;2023111413:52;    1;  122.0;   23.0;   29.0;  12;    77.76;2023111415:00;eor
       3987;2023111414:52;    1;  124.0;   15.0;   16.0;   6;    83.99;2023111416:00;eor
       3987;2023111415:52;    1;  117.0;    1.0;    1.0;   0;    91.51;2023111417:00;eor
       3987;2023111416:52;    1;  118.0;    0.0;    0.0;   0;    99.95;2023111418:00;eor
       3987;2023111417:52;    1;  120.0;    0.0;    0.0;   0;   108.92;2023111419:00;eor
       3987;2023111418:52;    1;  106.0;    0.0;    0.0;   0;   118.07;2023111420:00;eor
       3987;2023111419:52;    1;  120.0;    0.0;    0.0;   0;   126.98;2023111421:00;eor
       3987;2023111420:52;    1;  112.0;    0.0;    0.0;   0;   135.13;2023111422:00;eor
       3987;2023111421:52;    1;  124.0;    0.0;    0.0;   0;   141.67;2023111423:00;eor
       3987;2023111422:52;    1;  127.0;    0.0;    0.0;   0;   145.45;2023111500:00;eor
       3987;2023111423:52;    1;  129.0;    0.0;    0.0;   0;   145.47;2023111501:00;eor
       3987;2023111500:52;    1;  129.0;    0.0;    0.0;   0;   141.70;2023111502:00;eor
       3987;2023111501:52;    1;  127.0;    0.0;    0.0;   0;   135.17;2023111503:00;eor
       3987;2023111502:52;    1;  126.0;    0.0;    0.0;   0;   127.04;2023111504:00;eor
       3987;2023111503:52;    1;  126.0;    0.0;    0.0;   0;   118.14;2023111505:00;eor
       3987;2023111504:52;    1;  114.0;    0.0;    0.0;   0;   109.01;2023111506:00;eor
       3987;2023111505:52;    1;  114.0;    0.0;    0.0;   0;   100.06;2023111507:00;eor
       3987;2023111506:52;    1;  123.0;    0.0;    0.0;   0;    91.65;2023111508:00;eor
       3987;2023111507:52;    1;  123.0;    5.0;    5.0;   0;    84.14;2023111509:00;eor
       3987;2023111508:52;    1;  123.0;   13.0;   13.0;   0;    77.95;2023111510:00;eor
       3987;2023111509:52;    1;  121.0;   35.0;   35.0;   0;    73.49;2023111511:00;eor
       3987;2023111510:52;    1;  121.0;   47.0;   48.0;   0;    71.15;2023111512:00;eor
       3987;2023111511:52;    1;  120.0;   58.0;   61.0;   3;    71.16;2023111513:00;eor
       3987;2023111512:52;    1;  111.0;   51.0;   79.0;  33;    73.52;2023111514:00;eor
       3987;2023111513:52;    1;  104.0;   32.0;   63.0;  44;    78.00;2023111515:00;eor
       3987;2023111514:52;    1;  105.0;   17.0;   30.0;  51;    84.21;2023111516:00;eor
       3987;2023111515:52;    1;   97.0;    2.0;    2.0;   8;    91.73;2023111517:00;eor
       3987;2023111516:52;    1;   98.0;    0.0;    0.0;   0;   100.15;2023111518:00;eor
